date,delito,x,y,colonia,municipio,region,bien_afectado,fecha,hora,clave_mun,zona_geografica
2023-08-01,abuso sexual infantil,-103.31667390516006,20.67419465766058,las huertas,guadalajara,centro,la libertad y la seguridad sexual,2023-08-01,,39,amg
2023-08-07,abuso sexual infantil,-103.3689813359262,20.627327592114312,lomas de polanco,guadalajara,centro,la libertad y la seguridad sexual,2023-08-07,,39,amg
2023-08-07,abuso sexual infantil,-103.29028543932054,20.69368603299173,oblatos,guadalajara,centro,la libertad y la seguridad sexual,2023-08-07,,39,amg
2023-01-25,abuso sexual infantil,-103.33974132873593,20.68204330891799,el retiro,guadalajara,centro,la libertad y la seguridad sexual,2023-01-25,,39,amg
2023-08-21,abuso sexual infantil,-103.32969194839654,20.68168379101948,la perla,guadalajara,centro,la libertad y la seguridad sexual,2023-08-21,,39,amg
2023-08-21,abuso sexual infantil,-103.28121791960496,20.67118974790351,hermosa provincia,guadalajara,centro,la libertad y la seguridad sexual,2023-08-21,,39,amg
2023-08-25,abuso sexual infantil,-103.27770707898124,20.682373488218197,aaron joaquin,guadalajara,centro,la libertad y la seguridad sexual,2023-08-25,,39,amg
2023-08-29,abuso sexual infantil,-103.30708547962666,20.709362139993186,la esperanza (la federacha),guadalajara,centro,la libertad y la seguridad sexual,2023-08-29,,39,amg
2023-08-29,abuso sexual infantil,-103.32268633881536,20.717231316750933,rancho nuevo,guadalajara,centro,la libertad y la seguridad sexual,2023-08-29,,39,amg
2023-10-02,abuso sexual infantil,-103.28788468786456,20.69916441123785,rio verde,guadalajara,centro,la libertad y la seguridad sexual,2023-10-02,,39,amg
2023-10-03,abuso sexual infantil,-103.37866858353374,20.667756568015005,arcos,guadalajara,centro,la libertad y la seguridad sexual,2023-10-03,,39,amg
2023-10-05,abuso sexual infantil,-103.31887842360184,20.694225714879487,circunvalacion belisario,guadalajara,centro,la libertad y la seguridad sexual,2023-10-05,,39,amg
2023-10-05,abuso sexual infantil,-103.26999087600451,20.67823727723577,lomas del gallo,guadalajara,centro,la libertad y la seguridad sexual,2023-10-05,,39,amg
2023-10-09,abuso sexual infantil,-103.32068329996105,20.68470352248831,belisario dominguez,guadalajara,centro,la libertad y la seguridad sexual,2023-10-09,,39,amg
2023-10-16,abuso sexual infantil,-103.2762134065551,20.672117776169504,san joaquin,guadalajara,centro,la libertad y la seguridad sexual,2023-10-16,,39,amg
2023-10-16,abuso sexual infantil,-103.34004964574672,20.672420763624757,reforma,guadalajara,centro,la libertad y la seguridad sexual,2023-10-16,,39,amg
2023-10-16,abuso sexual infantil,-103.27390832399472,20.69592671198802,el bethel,guadalajara,centro,la libertad y la seguridad sexual,2023-10-16,,39,amg
2023-10-16,abuso sexual infantil,-103.37643554472432,20.61191501562893,balcones del cuatro,guadalajara,centro,la libertad y la seguridad sexual,2023-10-16,,39,amg
2023-10-20,abuso sexual infantil,-103.350246383526,20.64528506031564,ferrocarril,guadalajara,centro,la libertad y la seguridad sexual,2023-10-20,,39,amg
2023-10-24,abuso sexual infantil,-103.39138660339802,20.6776886462512,vallarta norte,guadalajara,centro,la libertad y la seguridad sexual,2023-10-24,,39,amg
2023-10-24,abuso sexual infantil,-103.29172988691349,20.688144653614835,balcones de oblatos,guadalajara,centro,la libertad y la seguridad sexual,2023-10-24,,39,amg
2023-10-30,abuso sexual infantil,-103.28623978716806,20.660925561551704,cantarranas,guadalajara,centro,la libertad y la seguridad sexual,2023-10-30,,39,amg
2023-11-01,abuso sexual infantil,-103.31084189230158,20.70595006257863,la esperanza (la federacha),guadalajara,centro,la libertad y la seguridad sexual,2023-11-01,,39,amg
2023-11-06,abuso sexual infantil,-103.31920475500992,20.700013562572543,belisario dominguez,guadalajara,centro,la libertad y la seguridad sexual,2023-11-06,,39,amg
2023-11-07,abuso sexual infantil,-103.2926750502782,20.69296036171042,oblatos,guadalajara,centro,la libertad y la seguridad sexual,2023-11-07,,39,amg
2023-11-07,abuso sexual infantil,-103.3057045331118,20.699190158089063,santa rosa,guadalajara,centro,la libertad y la seguridad sexual,2023-11-07,,39,amg
2023-11-08,abuso sexual infantil,-103.2914565126433,20.70862989883422,santa cecilia,guadalajara,centro,la libertad y la seguridad sexual,2023-11-08,,39,amg
2023-11-13,abuso sexual infantil,-103.3354417629148,20.657113526008207,quinta velarde,guadalajara,centro,la libertad y la seguridad sexual,2023-11-13,,39,amg
2023-11-13,abuso sexual infantil,-103.34039430142398,20.682028370467147,el retiro,guadalajara,centro,la libertad y la seguridad sexual,2023-11-13,,39,amg
2023-11-20,abuso sexual infantil,-103.37529577474886,20.615392785748416,balcones del cuatro,guadalajara,centro,la libertad y la seguridad sexual,2023-11-20,,39,amg
2023-11-27,abuso sexual infantil,-103.27972173150609,20.68634839725001,lomas de san eugenio,guadalajara,centro,la libertad y la seguridad sexual,2023-11-27,,39,amg
2023-11-28,abuso sexual infantil,-103.30476442995072,20.67518982601829,blanco y cuellar,guadalajara,centro,la libertad y la seguridad sexual,2023-11-28,,39,amg
2023-07-03,abuso sexual infantil,-103.28294714951862,20.65424023343884,aldama tetlan,guadalajara,centro,la libertad y la seguridad sexual,2023-07-03,,39,amg
2023-08-15,abuso sexual infantil,-103.38302099155406,20.62636413517729,lopez portillo,guadalajara,centro,la libertad y la seguridad sexual,2023-08-15,,39,amg
2023-09-04,abuso sexual infantil,-103.31031433124843,20.70757254063314,la esperanza (la federacha),guadalajara,centro,la libertad y la seguridad sexual,2023-09-04,,39,amg
2023-09-05,abuso sexual infantil,-103.28316329611388,20.668432950188382,lagos de oriente,guadalajara,centro,la libertad y la seguridad sexual,2023-09-05,,39,amg
2023-09-14,abuso sexual infantil,-103.37608264049756,20.652626270712624,las torres,guadalajara,centro,la libertad y la seguridad sexual,2023-09-14,,39,amg
2023-09-19,abuso sexual infantil,-103.38489274765084,20.616750944693116,arboledas sur,guadalajara,centro,la libertad y la seguridad sexual,2023-09-19,,39,amg
2023-09-20,abuso sexual infantil,-103.35959537152168,20.69143336894855,mezquitan country,guadalajara,centro,la libertad y la seguridad sexual,2023-09-20,,39,amg
2023-09-22,abuso sexual infantil,-103.3801654805704,20.61356743294755,los colorines,guadalajara,centro,la libertad y la seguridad sexual,2023-09-22,,39,amg
2023-09-25,abuso sexual infantil,-103.32386271193572,20.65965234777588,olimpica,guadalajara,centro,la libertad y la seguridad sexual,2023-09-25,,39,amg
2023-09-25,abuso sexual infantil,-103.3428234491779,20.673133695889724,reforma,guadalajara,centro,la libertad y la seguridad sexual,2023-09-25,,39,amg
2023-09-26,abuso sexual infantil,-103.33773624870092,20.670336122105745,san juan de dios ii,guadalajara,centro,la libertad y la seguridad sexual,2023-09-26,,39,amg
2023-12-04,abuso sexual infantil,-103.33848187289053,20.71108595362453,santa elena estadio,guadalajara,centro,la libertad y la seguridad sexual,2023-12-04,,39,amg
2023-12-01,abuso sexual infantil,-103.37242063631196,20.61387568649428,lomas del pedregal,guadalajara,centro,la libertad y la seguridad sexual,2023-12-01,,39,amg
2023-12-04,abuso sexual infantil,-103.29842471393953,20.709777267519403,san miguel de huentitan,guadalajara,centro,la libertad y la seguridad sexual,2023-12-04,,39,amg
2023-12-12,abuso sexual infantil,-103.3672188489594,20.673784167508558,americana,guadalajara,centro,la libertad y la seguridad sexual,2023-12-12,,39,amg
2023-12-20,abuso sexual infantil,-103.30448616997047,20.70099180855374,santa rosa,guadalajara,centro,la libertad y la seguridad sexual,2023-12-20,,39,amg
2023-12-25,abuso sexual infantil,-103.28364434468196,20.67378604733067,hermosa provincia,guadalajara,centro,la libertad y la seguridad sexual,2023-12-25,,39,amg
2023-07-17,abuso sexual infantil,-103.3763786669268,20.633592774113158,lomas de polanco,guadalajara,centro,la libertad y la seguridad sexual,2023-07-17,,39,amg
2023-11-21,abuso sexual infantil,-103.29502875947072,20.66768243622473,santa ma de silo,guadalajara,centro,la libertad y la seguridad sexual,2023-11-21,,39,amg
2023-02-07,abuso sexual infantil,-103.3745406758518,20.64924261377902,del sur,guadalajara,centro,la libertad y la seguridad sexual,2023-02-07,,39,amg
2023-05-23,abuso sexual infantil,-103.2795379242119,20.698466811424,lomas de rio verde,guadalajara,centro,la libertad y la seguridad sexual,2023-05-23,,39,amg
2023-04-25,abuso sexual infantil,-103.35696337766235,20.61875586560455,1 de mayo,guadalajara,centro,la libertad y la seguridad sexual,2023-04-25,,39,amg
2023-07-11,abuso sexual infantil,-103.30559164285206,20.66971076832607,la penal,guadalajara,centro,la libertad y la seguridad sexual,2023-07-11,,39,amg
2023-06-01,abuso sexual infantil,-103.29430947925978,20.65295807040429,san rafael,guadalajara,centro,la libertad y la seguridad sexual,2023-06-01,,39,amg
2023-06-14,abuso sexual infantil,-103.3332505993287,20.676212752298103,san juan de dios,guadalajara,centro,la libertad y la seguridad sexual,2023-06-14,,39,amg
2023-11-08,abuso sexual infantil,-103.34372822071622,20.614745219976477,miravalle,guadalajara,centro,la libertad y la seguridad sexual,2023-11-08,,39,amg
2023-04-04,abuso sexual infantil,-103.30293981657267,20.67461995666822,blanco y cuellar,guadalajara,centro,la libertad y la seguridad sexual,2023-04-04,,39,amg
2023-08-08,abuso sexual infantil,-103.30448616997047,20.70099180855374,santa rosa,guadalajara,centro,la libertad y la seguridad sexual,2023-08-08,,39,amg
2023-03-01,abuso sexual infantil,-103.29473764688495,20.681622845337422,san isidro oblatos,guadalajara,centro,la libertad y la seguridad sexual,2023-03-01,,39,amg
2023-03-08,abuso sexual infantil,-103.31091446168072,20.696271374362738,san marcos,guadalajara,centro,la libertad y la seguridad sexual,2023-03-08,,39,amg
2023-03-10,abuso sexual infantil,-103.386836918254,20.622118017179407,el carmen,guadalajara,centro,la libertad y la seguridad sexual,2023-03-10,,39,amg
2023-03-14,abuso sexual infantil,-103.36196707194068,20.68980855413194,mezquitan country,guadalajara,centro,la libertad y la seguridad sexual,2023-03-14,,39,amg
2023-03-21,abuso sexual infantil,-103.28300317102962,20.70080270612942,lomas de rio verde,guadalajara,centro,la libertad y la seguridad sexual,2023-03-21,,39,amg
2023-03-21,abuso sexual infantil,-103.39203057195816,20.63399325767709,jardines del sur,guadalajara,centro,la libertad y la seguridad sexual,2023-03-21,,39,amg
2023-01-10,abuso sexual infantil,-103.373758815121,20.6497216885664,del sur,guadalajara,centro,la libertad y la seguridad sexual,2023-01-10,,39,amg
2023-03-29,abuso sexual infantil,-103.35946678556364,20.62605213743921,echeverria,guadalajara,centro,la libertad y la seguridad sexual,2023-03-29,,39,amg
2023-04-04,abuso sexual infantil,-103.27378074337048,20.64860273163681,insurgentes,guadalajara,centro,la libertad y la seguridad sexual,2023-04-04,,39,amg
2023-04-04,abuso sexual infantil,-103.3701416381218,20.659418537400978,del fresno,guadalajara,centro,la libertad y la seguridad sexual,2023-04-04,,39,amg
2023-04-05,abuso sexual infantil,-103.31452106003148,20.68690098248014,santa maria,guadalajara,centro,la libertad y la seguridad sexual,2023-04-05,,39,amg
2023-04-11,abuso sexual infantil,-103.31517458685224,20.71218057638916,la esperanza (la federacha),guadalajara,centro,la libertad y la seguridad sexual,2023-04-11,,39,amg
2023-04-12,abuso sexual infantil,-103.32364565153838,20.66276376091074,revolucion,guadalajara,centro,la libertad y la seguridad sexual,2023-04-12,,39,amg
2023-04-12,abuso sexual infantil,-103.29563790399853,20.693420393318124,oblatos,guadalajara,centro,la libertad y la seguridad sexual,2023-04-12,,39,amg
2023-04-13,abuso sexual infantil,-103.36451311899091,20.63004183583335,echeverria,guadalajara,centro,la libertad y la seguridad sexual,2023-04-13,,39,amg
2023-04-18,abuso sexual infantil,-103.3722659859215,20.651077778056543,del sur,guadalajara,centro,la libertad y la seguridad sexual,2023-04-18,,39,amg
2023-04-18,abuso sexual infantil,-103.32499133975024,20.6761681934286,oblatos,guadalajara,centro,la libertad y la seguridad sexual,2023-04-18,,39,amg
2023-04-19,abuso sexual infantil,-103.324988727641,20.723028737871413,el jaguey,guadalajara,centro,la libertad y la seguridad sexual,2023-04-19,,39,amg
2023-04-20,abuso sexual infantil,-103.2911484071304,20.70799932364092,santa cecilia,guadalajara,centro,la libertad y la seguridad sexual,2023-04-20,,39,amg
2023-05-02,abuso sexual infantil,-103.36518961081086,20.68794056535626,villasenor (santa teresita),guadalajara,centro,la libertad y la seguridad sexual,2023-05-02,,39,amg
2023-05-03,abuso sexual infantil,-103.28005048017292,20.68782241639645,lomas de oblatos,guadalajara,centro,la libertad y la seguridad sexual,2023-05-03,,39,amg
2023-05-09,abuso sexual infantil,-103.3145052282481,20.716407880183624,jardines de santa isabel,guadalajara,centro,la libertad y la seguridad sexual,2023-05-09,,39,amg
2023-05-15,abuso sexual infantil,-103.37152462851456,20.63115767194841,lomas de polanco,guadalajara,centro,la libertad y la seguridad sexual,2023-05-15,,39,amg
2023-05-16,abuso sexual infantil,-103.36137730590886,20.61737324136677,dr valentin gomez farias,guadalajara,centro,la libertad y la seguridad sexual,2023-05-16,,39,amg
2023-05-16,abuso sexual infantil,-103.38492358812256,20.62095019672678,el carmen,guadalajara,centro,la libertad y la seguridad sexual,2023-05-16,,39,amg
2023-05-18,abuso sexual infantil,-103.3504960375667,20.624656883400124,villa hermosa,guadalajara,centro,la libertad y la seguridad sexual,2023-05-18,,39,amg
2023-05-23,abuso sexual infantil,-103.2795379242119,20.698466811424,lomas de rio verde,guadalajara,centro,la libertad y la seguridad sexual,2023-05-23,,39,amg
2023-05-23,abuso sexual infantil,-103.32783412536438,20.65957671545785,modelo,guadalajara,centro,la libertad y la seguridad sexual,2023-05-23,,39,amg
2023-01-17,abuso sexual infantil,-103.2877554523515,20.67940097637296,san eugenio,guadalajara,centro,la libertad y la seguridad sexual,2023-01-17,,39,amg
2023-05-30,abuso sexual infantil,-103.29654213827376,20.65764431379053,san rafael,guadalajara,centro,la libertad y la seguridad sexual,2023-05-30,,39,amg
2023-05-30,abuso sexual infantil,-103.30565605575669,20.663099235473684,san andres,guadalajara,centro,la libertad y la seguridad sexual,2023-05-30,,39,amg
2023-05-31,abuso sexual infantil,-103.28645730696138,20.66969112603342,lagos de oriente,guadalajara,centro,la libertad y la seguridad sexual,2023-05-31,,39,amg
2023-05-31,abuso sexual infantil,-103.36994313406495,20.654643314447497,del fresno,guadalajara,centro,la libertad y la seguridad sexual,2023-05-31,,39,amg
2023-06-06,abuso sexual infantil,-103.3694222130929,20.68569274095338,villasenor (santa teresita),guadalajara,centro,la libertad y la seguridad sexual,2023-06-06,,39,amg
2023-06-06,abuso sexual infantil,-103.3165137348409,20.66728823209533,la penal,guadalajara,centro,la libertad y la seguridad sexual,2023-06-06,,39,amg
2023-06-06,abuso sexual infantil,-103.26966602685944,20.679731486059342,la campesina,guadalajara,centro,la libertad y la seguridad sexual,2023-06-06,,39,amg
2023-06-06,abuso sexual infantil,-103.3157311585355,20.699484254656145,san marcos,guadalajara,centro,la libertad y la seguridad sexual,2023-06-06,,39,amg
2023-06-13,abuso sexual infantil,-103.37813949097183,20.652651850185244,las torres,guadalajara,centro,la libertad y la seguridad sexual,2023-06-13,,39,amg
2023-01-19,abuso sexual infantil,-103.3072663927384,20.657859363652538,san antonio,guadalajara,centro,la libertad y la seguridad sexual,2023-01-19,,39,amg
2023-06-20,abuso sexual infantil,-103.32335951065832,20.685161633844984,belisario dominguez,guadalajara,centro,la libertad y la seguridad sexual,2023-06-20,,39,amg
2023-06-23,abuso sexual infantil,-103.35414591697484,20.700300005888053,san miguel de mezquitan,guadalajara,centro,la libertad y la seguridad sexual,2023-06-23,,39,amg
2023-06-26,abuso sexual infantil,-103.27547976800165,20.697172189053223,heliodoro hernandez loza,guadalajara,centro,la libertad y la seguridad sexual,2023-06-26,,39,amg
2023-06-27,abuso sexual infantil,-103.35357733887828,20.702529010086227,san miguel de mezquitan,guadalajara,centro,la libertad y la seguridad sexual,2023-06-27,,39,amg
